psraid,sample,lang,fips,state,cregion,usr,pial1a,pial1b,pial1c,pial1d,smart1,pial2,pial3a,pial3b,pial3c,pial4a,pial4b,pial4c,pial4d,pial5,pial6m1,pial6m2,pial6m3,pial6m4,SmartPhone,ql1,ql1a,qc1,hh1,employ,par,sex,age,educ2,hisp,race,inc,income,reg,party,partyln,raceos,weight,standwt
101435,1,1,53033,53,4,S,2,2,2,2, ,0, , , , , , , , , , , , ,3,2,2, ,1,1,2,2,52,3,2,1,4,2,1,2, , ,6.85714285714286,1.96543058575046
101446,1,1,49027,49,4,R,1,1,2,1,2,50,1,2,2, , , , ,1,1, , , ,2,1, , ,1,3,2,2,80,6,2,1,4,2,1,1, , ,1,.286625293755276
101447,1,1,6023,6,4,R,2,2,2,2, ,3,1,2,2, , , , ,2, , , , ,3,2,2, ,1,2,2,2,20,4,2,5,2,1,3,3,2, ,3.96428571428571,1.13626455738699
101450,1,1,27171,27,2,S,1,1,1,2,2,50,1,2,1, ,2,5,5,2, , , , ,2,1, , ,2,1,1,2,45,4,2,1,5,2,1,3,1, ,3.46428571428571,.99295191050935
101451,1,1,41003,41,4,U,1,2,9,1,8,99, , , , , , , , , , , , ,2,1, , ,1,3,2,2,65,1,2,1,9,4,3,1, , ,2.03571428571429,.583487205144669
101455,1,1,17161,17,2,U,1,1,2,2,2,0, , , , , , , , , , , , ,2,1, , ,2,1,1,1,39,5,2,3,4,2,3,2, , ,6.35714285714286,1.82211793887283
101458,1,1,41067,41,4,U,1,2,2,1,2,3,1,2,2, , , , ,2, , , , ,2,1, , ,1,3,2,2,88,5,2,1,1,1,2,3,9, ,1.21428571428571,.348044999559978
101463,1,1,41005,41,4,S,1,1,1,1,1,50,1,2,1,5,1,5,5,1,5, , , ,1,1, , ,2,1,2,1,48,6,2,5,99,4,1,1, , ,3.32142857142857,.952005439972882
101465,1,1,55065,55,2,S,2,2,2,2, ,12,1,2,2, , , , ,1,1, , , ,3,2,2, ,1,3,2,2,93,3,2,1,2,1,1,2, , ,2.64285714285714,.757509704924658
101471,1,1,53033,53,4,S,1,1,2,2,2,8,1,2,2, , , , ,2, , , , ,2,1, , ,2,1,2,2,99,4,2,1,5,2,1,2, , ,1.96428571428571,.563013969876435
101474,1,1,6073,6,4,U,1,1,2,2,2,1,1,2,2, , , , ,2, , , , ,2,1, , ,2,3,2,2,59,6,2,1,4,2,1,3,9, ,1.82142857142857,.522067499339967
101482,1,1,47037,47,3,U,1,2,2,2,2,2,1,2,1, , , ,5,2, , , , ,2,1, , ,9,1,2,1,58,5,2,2,99,9,1,2, , ,3.03571428571429,.870112498899945
101485,1,1,48117,48,3,R,1,1,1,1,2,15,1,1,1,4,4,5,5,1,1, , , ,2,1, , ,1,1,2,2,64,6,2,1,4,2,1,3,9, ,1,.286625293755276
101489,1,2,6073,6,4,U,2,2,2,2, ,98, , , , , , , , , , , , ,3,2,2, ,6,1,2,2,46,3,1,1,3,1,9,2, , ,7.96428571428571,2.28276573240809
101497,1,1,53033,53,4,S,1,2,2,2,8,10,1,2,2, , , , ,1,1, , , ,2,1, , ,1,3,2,2,78,3,2,1,2,1,2,2, , ,2.03571428571429,.583487205144669
101500,1,1,6037,6,4,S,1,1,1,1,1,8,1,1,1,5,5,4,5,1,1, , , ,1,1, , ,1,2,2,1,20,3,1,9,2,1,1,2, , ,1.17857142857143,.337808381925861
101504,1,1,6065,6,4,U,1,1,1,1,1,10,2,2,1,2,2,5,5,1,5, , , ,1,1, , ,2,3,1,1,55,6,2,2,8,4,1,2, , ,1.71428571428571,.491357646437616
101513,1,1,21171,21,3,R,2,2,2,2, ,15,1,2,2, , , , ,1,1, , , ,3,2,2, ,2,1,1,1,33,1,2,1,2,1,1,3,9, ,7.96428571428571,2.28276573240809
101516,1,1,19187,19,2,R,1,2,8,2,2,98, , , , , , , , , , , , ,2,1, , ,1,3,2,2,83,3,2,1,99,9,1,2, , ,1.28571428571429,.368518234828212
101531,1,1,6037,6,4,S,1,1,1,1,1,67,1,2,2, , , , ,1,1, , , ,1,1, , ,5,3,2,2,23,6,2,3,99,9,1,3,1, ,3.89285714285714,1.11579132211875
101542,1,1,40037,40,3,S,1,1,2,1,1,2,1,2,2, , , , ,2, , , , ,1,1, , ,1,1,1,1,46,5,2,1,99,9,1,3,1, ,2.28571428571429,.655143528583488
101549,1,1,6037,6,4,S,1,1,2,2,2,2,1,2,2, , , , ,2, , , , ,2,1, , ,1,3,2,1,61,3,1,1,3,1,3,2, , ,1.67857142857143,.481121028803499
101578,1,1,22055,22,3,U,1,1,1,1,1,50,2,2,1,5,1,5,5,1,4, , , ,1,1, , ,1,1,2,1,65,8,2,1,6,3,1,2, , ,1,.286625293755276
101596,1,1,6017,6,4,S,1,1,1,1,1,24,1,2,1,1,1,5,5,1,1, , , ,1,1, , ,1,3,2,1,65,8,2,1,9,4,1,2, , ,1,.286625293755276
101597,1,1,40143,40,3,U,1,1,1,1,1,4,2,2,1,5,8,5,5,2, , , , ,1,1, , ,1,1,2,2,44,5,2,2,4,2,1,3,2, ,3.07142857142857,.880349116534063
101600,1,1,35049,35,4,U,1,1,1,1,1,97,1,2,1,3,3,3,5,1,1, , , ,1,1, , ,4,2,2,1,60,8,2,1,6,3,1,2, , ,1.64285714285714,.470884411169382
101610,1,1,48339,48,3,U,2,2,2,2, ,12,1,2,2, , , , ,1,1, , , ,3,2,2, ,1,3,2,2,72,4,2,1,2,1,1,1, , ,2.42857142857143,.696089999119956
101615,1,1,32003,32,4,S,1,2,2,2,2,25,1,2,2, , , , ,1,1, , , ,2,1, , ,2,3,2,1,85,6,2,1,8,4,1,3,9, ,1.53571428571429,.440174558267031
101626,1,1,30013,30,4,S,1,1,2,1,1,0, , , , , , , , , , , , ,1,1, , ,2,1,1,2,36,6,2,1,8,4,1,1, , ,2.89285714285714,.829166028363477
101633,1,1,30041,30,4,R,2,2,2,2, ,2,1,2,2, , , , ,1,1, , , ,3,2,2, ,2,3,1,2,34,4,2,5,2,1,1,2, , ,7.96428571428571,2.28276573240809
101638,1,1,35035,35,4,R,1,1,1,1,2,5,1,2,2, , , , ,1,1, , , ,2,1, , ,1,1,1,2,55,5,1,1,8,4,1,3,9, ,1,.286625293755276
101658,1,1,22051,22,3,S,1,2,2,2,2,0, , , , , , , , , , , , ,2,1, , ,2,3,2,1,50,4,2,1,99,9,1,1, , ,4.85714285714286,1.39217999823991
101662,1,1,19043,19,2,R,1,1,2,2,1,3,1,2,2, , , , ,2, , , , ,1,1, , ,2,1,2,2,51,4,2,1,7,4,1,2, , ,2.57142857142857,.737036469656425
101664,1,1,19013,19,2,U,1,1,2,1,1,0, , , , , , , , , , , , ,1,1, , ,2,1,1,1,53,3,2,1,7,4,1,3,2, ,3.21428571428571,.921295587070531
101665,1,1,17113,17,2,S,1,1,2,2,2,0, , , , , , , , , , , , ,2,1, , ,1,3,2,1,76,4,2,1,6,3,1,3,9, ,1.53571428571429,.440174558267031
101680,1,1,6037,6,4,U,1,1,1,1,1,10,1,1,1,4,4,4,5,2, , , , ,1,1, , ,2,1,1,1,50,4,1,4,6,3,1,2, , ,4.39285714285714,1.25910396899639
101691,1,1,37175,37,3,R,1,1,1,1,1,10,1,2,1,1,1,5,5,2, , , , ,1,1, , ,2,3,2,1,99,9,9,9,9,4,1,3,9, ,1.10714285714286,.317335146657627
101697,1,1,39023,39,2,U,1,1,1,1,1,8,1,2,1,1,1,5,5,1,1, , , ,1,1, , ,2,1,2,2,44,5,2,1,9,4,1,1, , ,4.28571428571429,1.22839411609404
101700,1,1,39137,39,2,R,1,2,2,2,2,0, , , , , , , , , , , , ,2,1, , ,2,3,2,1,70,2,2,1,3,1,1,2, , ,1.71428571428571,.491357646437616
101701,1,1,36113,36,1,S,1,1,2,2,1,0, , , , , , , , , , , , ,1,1, , ,4,1,2,1,21,3,1,2,6,3,1,3,9, ,1.60714285714286,.460647793535265
101708,1,1,54055,54,3,R,1,1,2,2,2,3,1,2,2, , , , ,1,1, , , ,2,1, , ,1,3,2,2,73,3,2,1,2,1,1,1, , ,1.96428571428571,.563013969876435
101714,1,1,12105,12,3,S,1,1,2,2,1,6,1,1,1, , ,5,3,2, , , , ,1,1, , ,2,3,2,1,18,2,2,2,2,1,1,3,1, ,2.03571428571429,.583487205144669
101717,1,1,26099,26,2,S,1,1,2,2,2,1,1,2,2, , , , ,2, , , , ,2,1, , ,2,3,2,2,68,3,2,1,6,3,1,3,2, ,2.71428571428571,.777982940192892
101718,1,1,45075,45,3,R,1,1,2,1,1,1,2,1,2, , , , ,2, , , , ,1,1, , ,2,2,1,2,99,8,2,1,99,9,1,1, , ,1,.286625293755276
101721,1,1,12071,12,3,U,2,2,2,2, ,10,1,2,2, , , , ,2, , , , ,3,2,2, ,2,3,2,2,77,6,2,1,4,2,2,1, , ,3.32142857142857,.952005439972882
101728,1,1,45073,45,3,S,1,1,2,2,2,12,1,2,2, , , , ,2, , , , ,2,1, , ,2,3,2,2,99,3,2,1,99,9,1,1, , ,3.10714285714286,.890585734168179
101735,1,1,13121,13,3,S,1,1,2,2,8,6,1,2,2, , , , ,2, , , , ,2,1, , ,1,3,2,2,78,5,2,1,3,1,1,3,9, ,1.17857142857143,.337808381925861
101736,1,1,18097,18,2,U,2,2,2,2, ,0, , , , , , , , , , , , ,3,2,2, ,3,3,2,2,83,9,2,1,99,9,3,3,9, ,5.10714285714286,1.46383632167873
101740,1,1,36055,36,1,S,1,1,2,2,2,50,1,2,2, , , , ,1,1, , , ,2,1, , ,1,3,2,2,68,5,2,1,6,3,1,3,1, ,1.32142857142857,.378754852462329
101763,1,1,12105,12,3,S,1,1,2,1,1,0, , , , , , , , , , , , ,1,1, , ,2,3,2,1,80,4,2,1,4,2,1,1, , ,2.75,.78821955782701
101766,1,1,12031,12,3,U,1,1,2,1,1,6,1,2,1,4, ,4,5,2, , , , ,1,1, , ,2,1,1,1,49,7,2,1,6,3,3,3,1, ,2.96428571428571,.849639263631712
101770,1,1,51013,51,3,U,1,1,2,2,8,12,1,2,2, , , , ,1,1, , , ,2,1, , ,1,3,2,2,80,8,2,1,9,4,1,2, , ,1,.286625293755276
101771,1,1,24021,24,3,S,1,2,2,2,8,50,1,2,2, , , , ,1,1, , , ,2,1, , ,1,3,2,2,82,7,2,1,3,1,1,3,9, ,1,.286625293755276
101776,1,1,12011,12,3,U,1,1,2,2,1,5,1,2,1, , ,3,5,2, , , , ,1,1, , ,1,3,2,2,62,8,2,4,8,4,1,4,9, ,1.21428571428571,.348044999559978
101780,1,1,12073,12,3,U,1,1,2,2,2,20,1,2,1, , ,4,5,2, , , , ,2,1, , ,2,3,1,2,40,7,2,1,1,1,1,2, , ,3.71428571428571,1.06460823394817
101781,1,1,42103,42,1,S,1,1,2,2,2,0, , , , , , , , , , , , ,2,1, , ,2,3,2,1,59,6,2,1,6,3,1,2, , ,1.39285714285714,.399228087730563
101785,1,1,36111,36,1,S,1,1,1,2,2,12,1,2,1, ,2,5,5,1,4, , , ,2,1, , ,2,3,2,2,99,8,2,1,7,4,1,3,1, ,1.42857142857143,.40946470536468
101792,1,1,12071,12,3,S,1,1,1,1,2,25,1,2,2, , , , ,2, , , , ,2,1, , ,2,3,2,2,77,6,2,1,6,3,1,2, , ,1.28571428571429,.368518234828212
101803,1,1,37109,37,3,S,1,1,2,1,1,5,1,2,2, , , , ,1,1, , , ,1,1, , ,2,3,2,2,70,8,1,1,6,3,1,2, , ,1,.286625293755276
101808,1,1,36111,36,1,S,1,1,2,2,2,6,1,1,2, , , , ,2, , , , ,2,1, , ,2,1,2,1,58,5,2,1,7,4,1,3,1, ,3.39285714285714,.972478675241115
101812,1,1,10003,10,3,S,1,1,1,2,1,1,1,2,2, , , , ,1,4, , , ,1,1, , ,3,1,2,1,22,4,2,1,9,4,1,9,9, ,4.32142857142857,1.23863073372816
101815,1,1,39085,39,2,S,1,1,2,2,2,0, , , , , , , , , , , , ,2,1, , ,4,3,2,1,99,9,2,1,99,9,3,9,9, ,1.64285714285714,.470884411169382
101826,1,1,36029,36,1,S,1,2,2,2,2,14,1,2,2, , , , ,2, , , , ,2,1, , ,1,3,2,2,61,8,2,1,1,1,1,2, , ,1.21428571428571,.348044999559978
101831,1,1,34011,34,1,U,1,1,2,2,2,5,1,2,2, , , , ,1,1, , , ,2,1, , ,1,3,2,1,58,3,2,1,99,9,1,3,9, ,2.03571428571429,.583487205144669
101837,1,1,13017,13,3,R,1,1,2,2,2,15,1,2,2, , , , ,2, , , , ,2,1, , ,3,3,2,2,65,8,2,1,4,2,1,1, , ,1.21428571428571,.348044999559978
101841,1,1,36071,36,1,S,1,1,1,1,1,17,1,2,2, , , , ,1,1, , , ,1,1, , ,3,3,1,1,51,5,2,1,7,4,1,3,1, ,6.57142857142857,1.88353764467753
101842,1,1,45015,45,3,S,1,1,2,1,1,10,1,2,2, , , , ,2, , , , ,1,1, , ,2,3,2,1,79,8,2,1,5,2,1,1, , ,1.5,.429937940632914
101846,1,1,36003,36,1,R,1,2,2,2,2,4,1,2,2, , , , ,2, , , , ,2,1, , ,2,3,2,2,73,3,2,1,2,1,1,1, , ,2.53571428571429,.726799852022307
101849,1,1,26145,26,2,S,1,1,2,2,1,20,1,1,2, , , , ,1,1, , , ,1,1, , ,2,3,2,2,74,4,2,1,7,4,1,2, , ,1.67857142857143,.481121028803499
101853,1,1,54055,54,3,R,1,1,2,2,2,4,1,2,2, , , , ,1,1, , , ,2,1, , ,1,3,2,1,89,3,2,1,99,9,1,3,1, ,1.64285714285714,.470884411169382
101859,1,1,39049,39,2,S,1,1,1,1,2,7,1,2,1,5,3,5,5,2, , , , ,2,1, , ,2,3,2,2,57,6,2,1,7,4,1,3,2, ,1.78571428571429,.51183088170585
101866,1,1,48203,48,3,R,1,2,2,2,2,1,1,2,2, , , , ,2, , , , ,2,1, , ,1,3,1,2,28,5,2,1,1,1,1,3,9, ,2.67857142857143,.767746322558775
101869,1,1,25013,25,1,U,1,1,1,1,1,32,1,1,2, , , , ,1,1, , , ,1,1, , ,2,3,2,2,71,8,2,1,4,2,1,2, , ,1.39285714285714,.399228087730563
101871,1,1,24021,24,3,S,1,1,1,1,1,40,1,2,1,2,2,5,1,1,1, , , ,1,1, , ,3,1,1,2,49,6,2,1,9,4,3,1, , ,3.71428571428571,1.06460823394817
101876,1,1,21199,21,3,R,1,1,2,2,2,0, , , , , , , , , , , , ,2,1, , ,2,2,2,1,62,3,2,1,5,2,1,1, , ,2.21428571428571,.634670293315254
101879,1,1,45007,45,3,S,1,1,1,2,1,2,2,2,1, ,4,5,5,2, , , , ,1,1, , ,4,3,2,2,24,4,2,2,1,1,1,3,2, ,4.46428571428571,1.27957720426463
101881,1,1,36053,36,1,S,1,1,1,1,1,16,1,2,1,2,2,5,5,2, , , , ,1,1, , ,4,3,2,2,66,6,2,1,6,3,1,2, , ,1.78571428571429,.51183088170585
101889,1,1,55139,55,2,U,1,1,2,2,8,0, , , , , , , , , , , , ,2,1, , ,2,1,2,1,84,5,2,1,2,1,1,2, , ,2.39285714285714,.685853381485839
101892,1,1,55123,55,2,R,1,1,2,2,2,1,1,2,2, , , , ,2, , , , ,2,1, , ,3,1,2,1,59,3,2,1,6,3,1,2, , ,2.42857142857143,.696089999119956
101893,1,1,54081,54,3,S,1,2,2,2,2,0, , , , , , , , , , , , ,2,1, , ,9,3,9,2,99,9,2,1,99,9,9,3,9, ,1.28571428571429,.368518234828212
101904,1,1,27053,27,2,S,1,1,1,1,1,10,1,2,1,5,2,5,5,2, , , , ,1,1, , ,2,2,1,2,35,5,2,1,6,3,1,2, , ,5,1.43312646877638
101906,1,1,24017,24,3,S,1,1,2,2,2,0, , , , , , , , , , , , ,2,1, , ,1,3,2,1,71,3,2,1,6,3,1,3,9, ,1.64285714285714,.470884411169382
101908,1,1,51690,51,3,R,1,2,2,2,2,1,1,2,2, , , , ,2, , , , ,2,1, , ,1,3,2,1,77,3,2,2,3,1,1,2, , ,1.64285714285714,.470884411169382
101911,1,1,21189,21,3,R,1,1,2,1,1,1,1,2,2, , , , ,2, , , , ,1,1, , ,2,3,2,1,66,5,2,1,8,4,1,1, , ,2.03571428571429,.583487205144669
101919,1,1,42071,42,1,S,1,1,2,2,2,4,1,2,2, , , , ,2, , , , ,2,1, , ,1,3,2,1,55,2,1,4,1,1,1,2, , ,1.53571428571429,.440174558267031
101925,1,1,39087,39,2,S,1,1,2,2,1,0, , , , , , , , , , , , ,1,1, , ,9,3,2,2,72,3,2,5,99,9,2,4,9, ,2.96428571428571,.849639263631712
101928,1,1,28151,28,3,R,2,2,2,2, ,0, , , , , , , , , , , , ,3,2,2, ,1,3,2,2,81,3,2,1,3,1,1,2, , ,3.03571428571429,.870112498899945
101930,1,1,5025,5,3,S,1,1,1,1,1,4,2,2,1,5,3,5,5,2, , , , ,1,1, , ,2,1,2,2,56,5,2,1,7,4,2,2, , ,1.92857142857143,.552777352242318
101947,1,1,39019,39,2,S,1,1,1,1,2,10,1,1,2, , , , ,1,1, , , ,2,1, , ,2,3,2,2,59,3,2,1,3,1,1,2, , ,2.78571428571429,.798456175461127
101951,1,1,18091,18,2,U,1,1,1,1,1,12,1,2,1,1,5,5,1,2, , , , ,1,1, , ,2,1,1,1,45,6,2,1,9,4,1,1, , ,2.60714285714286,.747273087290541
101953,1,1,36069,36,1,S,1,1,2,1,1,0, , , , , , , , , , , , ,1,1, , ,2,1,2,1,57,6,2,1,9,4,1,3,9, ,1.85714285714286,.532304116974084
101956,1,1,17019,17,2,U,1,1,1,1,1,0, , , , , , , , , , , , ,1,1, , ,2,1,1,1,40,8,2,2,9,4,1,3,9, ,3.57142857142857,1.0236617634117
101957,1,1,36047,36,1,U,1,1,1,1,1,1,1,2,1,2,3,5,5,2, , , , ,1,1, , ,4,3,1,2,35,6,2,1,6,3,1,1, , ,5.92857142857143,1.69927852726342
101959,1,1,34027,34,1,S,1,1,2,2,1,12,2,2,2, , , , ,2, , , , ,1,1, , ,1,1,2,1,58,7,2,1,5,2,1,3,1, ,1.17857142857143,.337808381925861
101961,1,1,24031,24,3,S,1,1,1,2,1,15,1,2,1, ,4,5,5,2, , , , ,1,1, , ,1,1,2,2,52,6,2,1,6,3,1,3,2, ,1.89285714285714,.542540734608201
101962,1,1,55101,55,2,S,1,1,2,2,2,2,1,2,2, , , , ,2, , , , ,2,1, , ,2,1,2,1,55,6,2,1,6,3,1,3,9, ,1.46428571428571,.419701322998797
101967,1,1,22073,22,3,U,1,1,2,2,1,12,1,1,2, , , , ,1,1, , , ,1,1, , ,1,1,2,2,32,8,2,1,4,2,1,2, , ,2.39285714285714,.685853381485839
101971,1,1,48147,48,3,R,1,1,2,2,2,0, , , , , , , , , , , , ,2,1, , ,1,3,2,2,69,2,2,1,3,1,1,1, , ,1.46428571428571,.419701322998797
101972,1,1,22017,22,3,U,1,1,2,2,2,1,1,2,2, , , , ,2, , , , ,2,1, , ,1,1,2,2,57,4,2,1,3,1,1,1, , ,1.64285714285714,.470884411169382
101977,1,1,9009,9,1,S,1,1,2,1,1,0, , , , , , , , , , , , ,1,1, , ,4,1,1,1,60,4,2,9,8,4,1,4,9, ,4.25,1.21815749845992
101982,1,1,27047,27,2,R,2,2,2,2, ,1,1,2,2, , , , ,2, , , , ,3,2,2, ,1,3,2,1,69,6,2,1,2,1,1,3,9, ,1.28571428571429,.368518234828212
101987,1,1,17031,17,2,U,2,1,2,2, ,60,1,2,2, , , , ,1,1, , , ,3,2,2, ,1,3,2,1,74,4,2,2,5,2,1,2, , ,3.57142857142857,1.0236617634117
101993,1,1,36047,36,1,S,1,1,2,2,2,3,8,8,2, , , , ,2, , , , ,2,1, , ,2,3,2,1,80,5,2,2,5,2,1,2, , ,3.39285714285714,.972478675241115
101995,1,1,22019,22,3,S,1,2,1,1,1,97,1,2,1,5,3, ,5,1,1, , , ,1,1, , ,2,3,2,1,57,3,2,1,3,1,1,2, , ,2.96428571428571,.849639263631712
101999,1,1,35001,35,4,U,1,1,1,2,2,25,1,2,1, ,3,5,5,1,1, , , ,2,1, , ,1,3,2,2,83,3,2,1,6,3,1,1, , ,2,.573250587510552
102005,1,1,4019,4,4,S,1,1,1,2,1,50,1,2,1, ,2,5,5,1,1, , , ,1,1, , ,1,3,2,1,54,5,1,4,99,1,1,3,9, ,2.39285714285714,.685853381485839
102010,1,1,19113,19,2,U,1,1,2,1,1,10,1,1,1,2, ,5,5,2, , , , ,1,1, , ,2,1,2,2,58,8,2,1,9,4,1,2, , ,1.57142857142857,.450411175901148
102011,1,1,27131,27,2,R,1,1,2,2,2,3,1,2,2, , , , ,2, , , , ,2,1, , ,2,2,1,2,55,6,2,1,7,4,1,2, , ,1.57142857142857,.450411175901148
102025,1,1,4007,4,4,R,1,1,1,2,2,97,1,2,2, , , , ,1,1, , , ,2,1, , ,2,3,2,2,64,3,2,1,3,1,1,1, , ,3.28571428571429,.941768822338765
102027,1,1,29095,29,2,U,1,1,2,1,2,35,1,1,2, , , , ,1,1, , , ,2,1, , ,1,3,2,2,59,4,2,2,1,1,1,2, , ,1.39285714285714,.399228087730563
102028,1,1,8013,8,4,S,1,1,1,1,1,12,1,2,1,3,3,3,5,2, , , , ,1,1, , ,3,1,1,2,51,6,2,1,7,4,1,1, , ,3.82142857142857,1.09531808685052
102030,1,1,35059,35,4,R,1,1,1,1,1,12,1,2,2, , , , ,2, , , , ,1,1, , ,2,1,2,2,56,5,2,1,8,4,3,4,9, ,2,.573250587510552
102042,1,1,4009,4,4,R,2,1,2,2, ,10,1,2,2, , , , ,1,1, , , ,3,2,2, ,2,3,2,2,58,3,2,1,6,3,1,1, , ,7.96428571428571,2.28276573240809
102043,1,1,4013,4,4,S,1,1,1,2,1,20,1,2,1, ,5,2,2,1,1, , , ,1,1, , ,3,1,1,1,41,7,2,4,8,4,1,1, , ,5.67857142857143,1.6276222038246
102053,1,1,20169,20,2,R,1,1,1,1,1,25,1,2,2, , , , ,1,1, , , ,1,1, , ,3,1,2,2,56,8,2,1,7,4,1,3,1, ,1.46428571428571,.419701322998797
102061,1,1,9001,9,1,U,1,1,2,2,1,12,2,2,1, , ,5,2,2, , , , ,1,1, , ,3,1,1,1,45,8,2,2,8,4,1,2, , ,3.96428571428571,1.13626455738699
102066,1,1,53033,53,4,U,1,1,2,2,2,1,2,2,2, , , , ,2, , , , ,2,1, , ,2,3,2,1,78,6,2,1,5,2,1,1, , ,1.53571428571429,.440174558267031
102068,1,1,53015,53,4,S,1,1,2,2,1,12,1,2,2, , , , ,2, , , , ,1,1, , ,2,3,2,2,78,6,2,1,8,4,1,4,9, ,1,.286625293755276
102069,1,1,6079,6,4,S,1,1,1,1,2,97,1,2,1,5,1,5,5,1,4, , , ,2,1, , ,1,3,2,2,82,3,2,1,7,4,1,2, , ,1.5,.429937940632914
102075,1,1,53033,53,4,S,1,1,1,1,2,25,1,2,1,1,1,5,5,1,1, , , ,2,1, , ,4,1,2,2,71,4,2,1,99,2,3,4,1, ,2.42857142857143,.696089999119956
102077,1,1,6073,6,4,U,1,1,2,2,8,0, , , , , , , , , , , , ,2,1, , ,4,3,2,2,82,6,2,1,99,9,3,2, , ,1.64285714285714,.470884411169382
102078,1,1,53031,53,4,R,2,1,2,2, ,6,1,2,2, , , , ,1,1, , , ,3,2,1, ,2,3,2,1,63,3,2,1,3,1,3,2, , ,3.89285714285714,1.11579132211875
102105,1,1,6037,6,4,S,1,1,2,2,2,3,1,2,2, , , , ,1,1, , , ,2,1, , ,1,3,2,2,69,3,2,1,3,1,1,1, , ,2.32142857142857,.665380146217606
102131,1,1,26157,26,2,S,1,1,2,1,1,5,1,2,2, , , , ,2, , , , ,1,1, , ,1,3,2,2,73,4,2,1,5,2,3,3,2, ,1,.286625293755276
102140,1,1,42069,42,1,S,1,2,2,2,8,0, , , , , , , , , , , , ,2,1, , ,2,3,2,2,62,2,2,1,1,1,1,4,9, ,4.60714285714286,1.32052367480109
102142,1,1,17031,17,2,U,1,1,1,1,2,3,1,2,2, , , , ,2, , , , ,2,1, , ,2,3,2,2,71,4,2,2,99,9,1,9,2, ,1.89285714285714,.542540734608201
102143,1,1,27123,27,2,U,1,1,2,1,2,2,1,2,2, , , , ,2, , , , ,2,1, , ,1,1,1,2,56,5,2,1,5,2,1,3,2, ,1.64285714285714,.470884411169382
102153,1,1,13017,13,3,R,1,1,1,1,1,13,1,1,1,3,5,3,5,1,1, , , ,1,1, , ,2,1,2,1,35,8,2,1,7,4,1,3,1, ,3.07142857142857,.880349116534063
102172,1,1,20105,20,2,R,1,1,2,1,1,35,1,2,2, , , , ,1,1, , , ,1,1, , ,1,1,2,1,48,6,2,1,6,3,1,1, , ,1.21428571428571,.348044999559978
102188,1,1,36059,36,1,S,1,1,2,2,2,0, , , , , , , , , , , , ,2,1, , ,3,1,2,1,58,5,2,1,8,4,1,1, , ,4.89285714285714,1.40241661587403
102201,1,1,36119,36,1,S,1,1,1,1,2,3,1,1,2, , , , ,2, , , , ,2,1, , ,1,3,2,2,58,3,2,1,2,1,3,3,9, ,3.39285714285714,.972478675241115
102206,1,1,26065,26,2,U,1,1,2,2,2,1,1,2,2, , , , ,1,1, , , ,2,1, , ,2,1,1,2,40,6,2,1,3,1,1,1, , ,3.28571428571429,.941768822338765
102211,1,1,29189,29,2,S,1,1,2,2,2,4,1,2,2, , , , ,1,1, , , ,2,1, , ,1,3,2,1,53,6,2,1,99,9,1,2, , ,1.64285714285714,.470884411169382
102224,1,1,34015,34,1,S,1,1,1,1,1,10,2,1,2, , , , ,1,4, , , ,1,1, , ,3,3,2,1,76,6,2,1,99,4,1,3,1, ,2.03571428571429,.583487205144669
102225,1,1,46029,46,2,R,1,1,2,2,2,10,1,2,2, , , , ,2, , , , ,2,1, , ,1,3,2,1,64,6,2,1,3,1,1,2, , ,1,.286625293755276
102229,1,1,39035,39,2,S,1,1,1,1,1,14,1,2,1,2,1,5,5,1,1, , , ,1,1, , ,2,1,1,2,49,6,2,2,6,3,1,1, , ,3,.859875881265828
102259,1,1,34015,34,1,S,1,1,2,1,8,0, , , , , , , , , , , , ,2,1, , ,2,2,2,2,55,4,1,1,6,3,1,2, , ,2.14285714285714,.61419705804702
102265,1,1,6049,6,4,R,2,1,2,2, ,97,1,2,2, , , , ,1,1, , , ,3,2,2, ,2,3,2,2,57,4,2,1,1,1,9,3,9, ,5.21428571428571,1.49454617458108
102266,1,1,12057,12,3,S,1,1,2,1,2,0, , , , , , , , , , , , ,2,1, , ,1,1,1,2,36,3,1,1,2,1,1,1, , ,3.03571428571429,.870112498899945
102280,1,1,27123,27,2,S,2,1,1,1, ,6,1,2,1,2,4,5, ,1,4, , , ,3,2,2, ,2,3,2,1,67,4,2,1,6,3,1,2, , ,7.25,2.07803337972575
102291,1,1,48201,48,3,U,1,2,2,2,2,2,2,1,2, , , , ,1,5, , , ,2,1, , ,1,2,2,1,65,3,2,2,2,1,3,4,9, ,1.85714285714286,.532304116974084
102294,1,1,12111,12,3,S,1,1,2,2,2,0, , , , , , , , , , , , ,2,1, , ,1,3,2,1,67,5,2,1,3,1,1,1, , ,1.71428571428571,.491357646437616
102299,1,1,48323,48,3,R,1,2,1,1,2,2,1,2,1,5,1, ,2,1,3, , , ,2,1, , ,2,1,2,2,53,5,1,1,5,2,1,1, , ,2.21428571428571,.634670293315254
102300,1,1,55069,55,2,R,1,2,2,2,2,12,1,2,2, , , , ,1,1, , , ,2,1, , ,2,3,2,1,83,1,2,1,99,9,1,1, , ,1.71428571428571,.491357646437616
102312,1,1,1077,1,3,S,1,1,2,2,2,50,1,2,2, , , , ,1,1, , , ,2,1, , ,1,3,2,2,49,4,2,1,2,1,1,2, , ,2.5,.71656323438819
